age,education,marital_status,sex,capital_gain,capital_loss,hours_per_week,country,income
17,12th,Never-married,Female,0,0,40,United-States,1
21,HS-grad,Never-married,Female,0,0,40,United-States,1
41,Assoc-voc,Married-civ-spouse,Male,0,0,60,United-States,1
55,HS-grad,Married-civ-spouse,Male,7688,0,40,United-States,0
20,10th,Separated,Female,0,0,40,United-States,1
24,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
41,Bachelors,Married-civ-spouse,Male,0,0,38,United-States,0
23,Some-college,Never-married,Female,0,0,35,United-States,1
33,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
29,Bachelors,Never-married,Female,0,0,45,United-States,0
50,Some-college,Married-spouse-absent,Female,0,0,40,United-States,1
37,11th,Married-spouse-absent,Male,0,0,60,?,1
48,Assoc-voc,Married-civ-spouse,Male,7688,0,40,United-States,0
19,Some-college,Never-married,Female,0,0,10,United-States,1
40,Some-college,Divorced,Male,0,0,40,United-States,1
30,HS-grad,Never-married,Female,0,1669,70,United-States,1
65,11th,Married-civ-spouse,Male,0,0,20,United-States,1
44,Bachelors,Married-civ-spouse,Male,0,0,48,United-States,1
32,Bachelors,Divorced,Male,0,0,45,United-States,1
41,Some-college,Married-civ-spouse,Male,0,0,65,United-States,0
28,7th-8th,Married-civ-spouse,Male,0,0,55,United-States,1
44,Assoc-voc,Married-civ-spouse,Male,7298,0,48,United-States,0
39,Assoc-acdm,Divorced,Female,0,0,55,United-States,1
59,HS-grad,Widowed,Female,0,0,40,United-States,1
31,Masters,Married-civ-spouse,Male,0,0,60,France,0
34,HS-grad,Divorced,Male,0,0,40,United-States,1
20,HS-grad,Never-married,Male,0,0,40,United-States,1
33,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
52,Doctorate,Married-civ-spouse,Male,0,0,65,United-States,0
31,Assoc-acdm,Divorced,Female,0,0,44,United-States,1
39,HS-grad,Married-civ-spouse,Male,0,0,43,United-States,1
35,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
37,HS-grad,Married-civ-spouse,Male,0,2129,40,United-States,1
44,Prof-school,Married-civ-spouse,Male,0,0,32,United-States,0
28,Assoc-acdm,Never-married,Male,0,0,65,United-States,1
17,11th,Never-married,Female,0,0,15,United-States,1
23,Bachelors,Never-married,Female,0,0,60,United-States,1
35,HS-grad,Married-civ-spouse,Male,15024,0,80,United-States,0
19,Some-college,Never-married,Male,0,0,20,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
27,Bachelors,Never-married,Female,0,0,40,United-States,1
29,HS-grad,Never-married,Male,0,0,50,United-States,1
27,Assoc-voc,Never-married,Male,10520,0,65,Greece,0
37,HS-grad,Married-civ-spouse,Male,4386,0,45,United-States,0
44,Assoc-voc,Married-civ-spouse,Male,0,0,50,United-States,0
34,Bachelors,Married-civ-spouse,Male,3103,0,55,United-States,0
43,HS-grad,Separated,Female,0,0,40,United-States,1
41,HS-grad,Divorced,Male,0,0,40,United-States,1
34,HS-grad,Never-married,Male,0,0,50,United-States,1
23,Some-college,Never-married,Male,0,0,45,United-States,1
51,HS-grad,Married-civ-spouse,Female,0,0,20,United-States,1
24,Assoc-acdm,Never-married,Male,0,0,40,United-States,1
38,HS-grad,Married-civ-spouse,Female,0,0,24,United-States,0
24,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
53,Doctorate,Married-civ-spouse,Male,0,0,40,United-States,0
33,Some-college,Married-civ-spouse,Male,0,0,56,United-States,0
24,HS-grad,Never-married,Male,0,0,40,United-States,1
45,Masters,Married-civ-spouse,Male,0,0,40,United-States,0
31,11th,Divorced,Male,0,0,50,United-States,1
38,Some-college,Widowed,Female,0,0,47,United-States,1
28,Bachelors,Married-civ-spouse,Female,0,0,50,United-States,0
38,Assoc-voc,Married-civ-spouse,Male,0,0,50,United-States,0
25,Bachelors,Never-married,Male,0,0,50,United-States,1
29,Some-college,Never-married,Male,0,0,40,United-States,1
29,HS-grad,Never-married,Female,0,0,50,United-States,1
48,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,0
24,Assoc-voc,Never-married,Female,0,0,40,Philippines,1
31,HS-grad,Never-married,Female,0,0,30,United-States,1
36,Some-college,Divorced,Male,0,0,45,United-States,1
62,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
25,Bachelors,Never-married,Female,0,0,40,United-States,1
55,HS-grad,Divorced,Female,0,0,40,United-States,1
21,Some-college,Never-married,Female,0,0,40,Poland,1
60,9th,Married-civ-spouse,Male,0,0,45,United-States,1
41,Assoc-acdm,Divorced,Male,0,0,40,United-States,1
43,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
47,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
50,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
41,HS-grad,Married-civ-spouse,Male,0,1887,55,United-States,0
23,HS-grad,Never-married,Male,0,0,40,Puerto-Rico,1
38,7th-8th,Divorced,Female,0,0,40,United-States,1
30,Assoc-acdm,Never-married,Male,0,0,40,England,1
35,HS-grad,Divorced,Female,0,0,40,United-States,1
25,Some-college,Divorced,Female,0,0,35,United-States,1
61,Prof-school,Married-civ-spouse,Male,0,0,20,United-States,1
71,HS-grad,Married-civ-spouse,Male,0,0,70,United-States,1
35,HS-grad,Divorced,Female,0,0,40,United-States,1
35,HS-grad,Divorced,Female,0,0,40,United-States,1
38,HS-grad,Married-civ-spouse,Male,0,0,40,Scotland,1
27,Assoc-voc,Never-married,Male,0,0,40,United-States,1
51,1st-4th,Widowed,Female,0,0,35,Portugal,1
55,Assoc-acdm,Divorced,Female,0,0,40,United-States,1
45,Bachelors,Married-civ-spouse,Male,0,2002,55,United-States,1
33,Assoc-voc,Married-civ-spouse,Female,0,0,40,United-States,1
25,Some-college,Never-married,Male,0,0,40,United-States,1
52,Doctorate,Married-civ-spouse,Male,0,0,38,United-States,0
46,Some-college,Divorced,Female,0,0,17,United-States,1
34,Some-college,Married-civ-spouse,Female,4386,0,20,United-States,1
52,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
47,Some-college,Divorced,Female,0,0,40,United-States,1
46,Bachelors,Divorced,Female,0,0,40,United-States,1
36,Some-college,Married-civ-spouse,Male,0,0,60,United-States,0
69,7th-8th,Married-civ-spouse,Male,0,0,48,United-States,1
34,Some-college,Married-civ-spouse,Female,7298,0,40,United-States,0
36,HS-grad,Never-married,Male,0,0,65,United-States,1
31,HS-grad,Never-married,Male,2174,0,40,United-States,1
31,HS-grad,Married-civ-spouse,Female,0,2415,40,United-States,0
38,Bachelors,Married-civ-spouse,Male,0,1740,40,United-States,1
57,Some-college,Divorced,Female,0,0,35,United-States,1
24,Assoc-acdm,Never-married,Male,0,0,20,United-States,1
37,HS-grad,Divorced,Male,0,0,45,United-States,1
69,Some-college,Married-civ-spouse,Male,9386,0,72,United-States,0
39,Masters,Married-civ-spouse,Male,0,0,40,United-States,0
38,Assoc-voc,Divorced,Male,0,0,40,United-States,1
34,HS-grad,Never-married,Male,0,0,40,United-States,1
21,HS-grad,Never-married,Female,0,0,40,United-States,1
21,Some-college,Never-married,Female,0,0,20,United-States,1
61,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
35,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
29,Some-college,Never-married,Male,0,0,55,Outlying-US(Guam-USVI-etc),1
18,10th,Never-married,Female,0,0,30,United-States,1
41,HS-grad,Divorced,Male,0,0,45,United-States,1
42,12th,Married-civ-spouse,Male,0,0,60,?,0
52,Masters,Divorced,Female,0,0,40,United-States,0
38,12th,Never-married,Female,0,0,17,United-States,1
51,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
55,HS-grad,Married-civ-spouse,Male,0,0,40,Philippines,1
20,Some-college,Never-married,Female,0,0,40,United-States,1
23,Some-college,Never-married,Male,0,0,40,United-States,1
24,Assoc-acdm,Married-civ-spouse,Male,0,0,40,United-States,1
48,Bachelors,Divorced,Male,0,0,40,United-States,1
22,HS-grad,Never-married,Female,0,0,40,United-States,1
22,Some-college,Never-married,Female,0,0,15,United-States,1
28,Some-college,Never-married,Female,0,0,40,United-States,1
28,Masters,Married-civ-spouse,Male,0,0,45,France,0
34,Bachelors,Married-civ-spouse,Male,5178,0,55,United-States,0
25,HS-grad,Never-married,Male,0,0,40,United-States,1
48,HS-grad,Divorced,Male,0,0,50,United-States,1
32,HS-grad,Married-civ-spouse,Male,0,0,43,United-States,1
31,9th,Never-married,Male,0,0,35,United-States,1
65,HS-grad,Widowed,Female,0,0,25,United-States,1
56,Some-college,Divorced,Female,0,0,35,United-States,1
22,Assoc-voc,Never-married,Male,0,0,75,United-States,1
27,Bachelors,Never-married,Male,0,0,50,United-States,1
27,HS-grad,Never-married,Female,0,0,40,United-States,1
30,Masters,Married-civ-spouse,Male,0,0,45,United-States,1
33,Some-college,Never-married,Female,0,0,40,United-States,1
50,Bachelors,Married-civ-spouse,Male,0,0,43,United-States,0
19,Some-college,Never-married,Female,0,0,22,United-States,1
42,HS-grad,Married-civ-spouse,Male,4064,0,40,United-States,1
37,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
26,HS-grad,Never-married,Male,0,0,40,United-States,1
32,12th,Never-married,Female,0,0,40,United-States,1
43,Some-college,Separated,Female,0,0,40,United-States,1
47,HS-grad,Divorced,Female,0,0,40,United-States,1
26,Bachelors,Married-civ-spouse,Female,0,0,40,United-States,0
24,Some-college,Never-married,Female,0,0,40,United-States,1
34,11th,Divorced,Female,0,0,70,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
35,Masters,Never-married,Female,0,0,40,Taiwan,0
57,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,0
45,HS-grad,Married-civ-spouse,Male,0,0,7,United-States,1
42,Some-college,Separated,Female,0,0,40,United-States,1
25,Bachelors,Never-married,Male,0,0,35,United-States,1
56,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
25,HS-grad,Never-married,Male,0,0,40,United-States,1
23,Bachelors,Never-married,Male,0,0,50,United-States,1
35,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
28,9th,Never-married,Male,0,0,52,United-States,1
41,Assoc-acdm,Married-civ-spouse,Male,0,0,60,United-States,0
26,HS-grad,Never-married,Male,0,0,40,United-States,1
37,HS-grad,Divorced,Female,0,0,30,United-States,1
22,HS-grad,Never-married,Male,0,0,20,Puerto-Rico,1
30,Bachelors,Divorced,Male,0,0,40,United-States,1
42,Bachelors,Separated,Male,0,0,40,United-States,1
38,Assoc-voc,Divorced,Female,0,0,30,United-States,1
49,Preschool,Married-civ-spouse,Male,0,0,40,?,1
27,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
43,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,0
68,Some-college,Married-civ-spouse,Female,0,2457,40,United-States,1
41,HS-grad,Married-civ-spouse,Male,0,1485,40,United-States,1
25,HS-grad,Never-married,Male,0,0,40,United-States,1
23,Bachelors,Never-married,Male,0,0,40,United-States,1
68,Bachelors,Married-civ-spouse,Male,0,0,40,Ireland,0
17,10th,Never-married,Male,0,0,25,United-States,1
45,Bachelors,Never-married,Female,0,0,40,United-States,1
45,Assoc-voc,Divorced,Male,0,0,40,United-States,0
30,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
49,Some-college,Divorced,Female,0,0,20,United-States,1
42,Some-college,Married-civ-spouse,Male,3103,0,45,United-States,0
29,HS-grad,Never-married,Female,0,0,40,United-States,1
21,Some-college,Never-married,Female,0,2001,40,United-States,1
20,Some-college,Never-married,Female,0,0,19,United-States,1
59,11th,Divorced,Female,0,0,35,United-States,1
26,10th,Married-civ-spouse,Male,0,0,55,United-States,1
25,Masters,Never-married,Female,0,0,37,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,55,United-States,0
35,HS-grad,Divorced,Female,0,0,40,United-States,1
45,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
66,Some-college,Married-civ-spouse,Male,0,0,28,United-States,1
67,5th-6th,Widowed,Female,0,0,40,United-States,1
33,Assoc-acdm,Never-married,Male,0,0,36,United-States,1
38,HS-grad,Married-civ-spouse,Male,0,0,40,Puerto-Rico,1
72,HS-grad,Married-civ-spouse,Male,0,0,12,United-States,1
21,Some-college,Never-married,Female,0,0,12,United-States,1
39,Some-college,Married-civ-spouse,Male,0,0,60,United-States,1
41,HS-grad,Married-civ-spouse,Male,0,1887,40,United-States,0
22,Some-college,Never-married,Male,0,0,12,United-States,1
49,Some-college,Married-civ-spouse,Male,15024,0,50,United-States,0
24,Bachelors,Never-married,Male,0,0,32,United-States,1
25,11th,Married-civ-spouse,Male,0,0,40,United-States,1
26,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
50,HS-grad,Divorced,Male,0,0,40,United-States,1
23,HS-grad,Never-married,Female,0,0,40,United-States,1
41,10th,Divorced,Male,0,0,48,United-States,1
60,HS-grad,Divorced,Male,0,0,40,United-States,1
67,HS-grad,Divorced,Female,0,0,7,United-States,1
77,Bachelors,Married-civ-spouse,Male,3818,0,14,United-States,1
62,Some-college,Divorced,Female,0,0,60,United-States,1
22,Some-college,Never-married,Male,0,0,35,United-States,1
37,Some-college,Divorced,Female,0,0,40,United-States,1
17,11th,Never-married,Male,0,0,10,United-States,1
52,Masters,Never-married,Female,0,0,40,United-States,0
31,HS-grad,Never-married,Male,0,0,35,United-States,1
23,Bachelors,Never-married,Male,0,0,40,United-States,1
27,HS-grad,Never-married,Male,0,0,50,Mexico,1
38,Some-college,Married-civ-spouse,Female,0,0,45,United-States,1
23,10th,Never-married,Female,0,0,40,United-States,1
22,Some-college,Never-married,Female,0,0,40,United-States,1
61,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
55,5th-6th,Married-civ-spouse,Male,0,0,40,Mexico,1
23,Some-college,Never-married,Female,4650,0,40,United-States,1
39,5th-6th,Married-spouse-absent,Female,0,0,40,Philippines,1
38,Doctorate,Married-civ-spouse,Male,0,1887,50,United-States,0
25,Some-college,Never-married,Female,0,0,40,United-States,1
25,Bachelors,Never-married,Male,0,0,44,Philippines,1
66,Some-college,Married-civ-spouse,Male,0,0,24,United-States,1
30,Some-college,Married-civ-spouse,Female,0,0,40,United-States,1
32,HS-grad,Never-married,Male,0,0,40,United-States,1
43,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
18,7th-8th,Never-married,Male,0,0,30,Mexico,1
20,11th,Never-married,Male,0,0,60,United-States,1
20,HS-grad,Never-married,Male,0,0,45,United-States,1
34,Masters,Divorced,Female,0,0,40,United-States,1
33,Assoc-acdm,Married-spouse-absent,Male,0,0,40,United-States,1
40,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,0
30,HS-grad,Never-married,Male,0,1741,42,United-States,1
41,Preschool,Never-married,Female,0,0,30,United-States,1
20,Some-college,Never-married,Female,0,0,12,United-States,1
40,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
44,Bachelors,Divorced,Male,0,0,40,United-States,1
50,5th-6th,Married-civ-spouse,Female,0,0,35,Philippines,1
38,Prof-school,Divorced,Female,0,0,30,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,25,United-States,1
45,Some-college,Divorced,Male,4650,0,40,United-States,1
25,Bachelors,Never-married,Female,0,0,40,United-States,1
22,Some-college,Never-married,Male,0,0,40,United-States,1
25,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
63,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
55,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
26,Some-college,Never-married,Female,0,0,30,United-States,1
22,Some-college,Never-married,Male,0,0,40,United-States,1
41,HS-grad,Divorced,Male,0,0,40,United-States,1
21,Assoc-voc,Never-married,Male,0,0,40,United-States,1
39,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
82,Assoc-voc,Widowed,Female,0,0,8,United-States,1
18,11th,Never-married,Male,0,0,15,United-States,1
60,11th,Divorced,Male,0,0,40,United-States,1
22,Some-college,Never-married,Male,0,0,20,United-States,1
39,Some-college,Never-married,Female,0,0,40,United-States,0
34,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
50,Masters,Divorced,Female,2202,0,30,?,1
53,Some-college,Divorced,Female,0,0,40,United-States,1
27,HS-grad,Never-married,Male,0,0,60,United-States,1
37,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
25,HS-grad,Married-civ-spouse,Male,0,0,50,Mexico,1
33,Some-college,Married-civ-spouse,Male,0,0,60,Peru,1
34,Bachelors,Married-civ-spouse,Male,0,0,55,United-States,1
35,Assoc-voc,Never-married,Female,0,0,65,United-States,1
51,Some-college,Married-civ-spouse,Male,0,0,45,United-States,0
33,10th,Married-civ-spouse,Male,0,0,40,United-States,1
57,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,0
25,Some-college,Never-married,Male,0,0,40,United-States,1
56,7th-8th,Married-civ-spouse,Male,0,0,40,United-States,1
34,Bachelors,Divorced,Male,0,0,85,England,0
36,Bachelors,Never-married,Male,0,0,40,United-States,1
46,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
55,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,0
88,Prof-school,Married-civ-spouse,Male,0,0,40,United-States,1
60,Some-college,Married-civ-spouse,Male,0,0,35,Columbia,1
40,Masters,Separated,Female,0,0,20,United-States,1
21,Some-college,Never-married,Female,0,0,55,United-States,1
46,HS-grad,Married-civ-spouse,Female,0,0,36,United-States,1
56,Doctorate,Married-civ-spouse,Male,0,0,50,United-States,1
36,HS-grad,Divorced,Male,0,0,60,United-States,1
67,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
35,Some-college,Married-civ-spouse,Male,0,0,60,United-States,1
20,Some-college,Never-married,Female,0,0,40,United-States,1
34,HS-grad,Married-civ-spouse,Male,0,1573,40,United-States,1
23,HS-grad,Never-married,Male,0,0,40,Philippines,1
19,HS-grad,Never-married,Male,0,0,30,United-States,1
19,Some-college,Never-married,Female,0,0,15,United-States,1
25,Some-college,Never-married,Male,0,0,40,United-States,1
53,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
18,Some-college,Never-married,Female,0,1602,40,Cambodia,1
31,HS-grad,Married-civ-spouse,Male,0,0,91,United-States,1
33,7th-8th,Married-civ-spouse,Male,0,0,40,Mexico,1
33,Some-college,Divorced,Male,0,0,40,United-States,1
45,Prof-school,Divorced,Male,25236,0,36,United-States,0
35,Some-college,Divorced,Female,0,0,40,United-States,1
20,HS-grad,Never-married,Male,0,0,40,United-States,1
36,11th,Married-civ-spouse,Male,0,0,40,United-States,1
36,HS-grad,Married-civ-spouse,Male,0,0,85,United-States,1
51,HS-grad,Married-civ-spouse,Male,0,0,30,United-States,1
45,Masters,Married-civ-spouse,Male,0,0,40,United-States,1
45,Prof-school,Divorced,Male,25236,0,36,United-States,0
24,5th-6th,Never-married,Male,0,0,40,Mexico,1
28,Assoc-voc,Never-married,Female,2174,0,36,United-States,1
63,11th,Married-civ-spouse,Male,0,0,22,United-States,1
35,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,0
25,Bachelors,Married-civ-spouse,Female,0,0,40,United-States,1
36,Assoc-voc,Married-civ-spouse,Female,7298,0,55,United-States,0
44,HS-grad,Never-married,Male,0,0,30,United-States,1
49,HS-grad,Divorced,Female,0,0,28,United-States,1
52,1st-4th,Married-civ-spouse,Male,0,0,40,United-States,1
27,Bachelors,Never-married,Male,0,0,40,United-States,1
35,Some-college,Never-married,Male,0,0,40,United-States,1
51,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
49,7th-8th,Married-civ-spouse,Male,0,0,40,United-States,1
35,Bachelors,Married-civ-spouse,Male,7298,0,40,Philippines,0
28,Some-college,Divorced,Female,0,0,40,United-States,1
37,Some-college,Divorced,Male,0,0,50,United-States,1
65,Bachelors,Divorced,Female,0,0,40,United-States,1
24,Bachelors,Never-married,Female,0,0,40,United-States,1
